TITLE,ISSUEDDATE,CATEGORY1,CATEGORY2,CATEGORY3,INFORMATION,TEL,OPERATINGTIME,ADDRESS,COORDINATES,RNUM
"노스트레스버거잠원","2022-11-30","음식점/유흥시설","북미음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","월-금 11시-21시,토-일 11시-21시","(06525)서울특별시 서초구 강남대로101안길 13","N37.516329, E127.017976","3191"
"노스트레스키친","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(04048)서울특별시 마포구 독막로9길 43","N37.550163, E126.920529","3192"
"노이","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1339-1524","월-금 11시-21시,토 11시-21시","(51166)경상남도 창원시 의창구 원이대로69번길 3","N35.2573, E128.635378","3193"
"노이","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1438-7576","월-금 11시-21시,토-일 11시-21시","(04784)서울특별시 성동구 성수이로12길 8","N37.539805, E127.055982","3194"
"다낭다낭","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1369-0506","화-금 11시30분-21시,토-일 11시30분-21시","(31197)충청남도 천안시 동남구 청수10길 4-72","N36.782087, E127.162103","3195"
"다낭","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(31513)충청남도 아산시 온궁로 21","N36.782359, E127.002775","3196"
"다낭","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1363-8988","월,금 11시-23시,화-목 17시-23시,토-일 11시-23시","(42487)대구광역시 남구 안지랑로16길 67","N35.836856, E128.575154","3197"
"니뽕내뽕 아트몰링점","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","051-999-7568","월-금 11시30분-21시30분,토-일 11시30분-21시30분","(49311)부산광역시 사하구 낙동남로 1413","N35.106755, E128.966475","3198"
"니안","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","051-919-9578","","(47292)부산광역시 부산진구 서전로10번길 31-14","N35.156038, E129.060261","3199"
"냠냠무카타","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-8836-5011","월-금 11시-22시,토-일 11시-22시","(48268)부산광역시 수영구 수영로 658-4","N35.164253, E129.114759","3200"
"냠냠물고기","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 있음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-448-4478","월-금 17시-23시20분,토 17시-23시20분","(05713)서울특별시 송파구 송파대로30길 41-21","N37.497007, E127.120699","3201"
"넘버포","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","051-611-1142","월-금 11시30분-22시30분,토-일 11시30분-22시30분","(48438)부산광역시 남구 못골로41번길 6","N35.136122, E129.087214","3202"
"니트포","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1442-1176","월-금 10시-21시,일 11시-16시","(05854)서울특별시 송파구 법원로 114","N37.485887, E127.120191","3203"
"다 안토니오 이탈리안 컨템포러리","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 가능|발렛주차 불가|유아의자 대여 가능|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1404-5228","수-금 11시30분-21시,토-일 11시30분-21시","(12508)경기도 양평군 옥천면 향교길45번길 13","N37.524979, E127.456202","3204"
"다께","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","051-631-6891","월-금 11시30분-22시,토-일 11시30분-22시","(48744)부산광역시 동구 범일로102번길 12","N35.138863, E129.060756","3205"
"네가","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-7777-9999","월 13시-18시,수 18시-01시,목-금 13시-01시,토-일 13시-01시","(04379)서울특별시 용산구 한강대로11길 21","N37.525312, E126.962447","3206"
"네오베이커리","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","수-금 10시-19시,토-일 10시-19시","(07025)서울특별시 동작구 사당로26길 111","N37.478825, E126.978088","3207"
"네이키드키친","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-381-3191","화-금 10시30분-21시30분,토 10시30분-21시30분,일 11시-15시","(14103)경기도 안양시 동안구 귀인로190번길 140-9","N37.384598, E126.962198","3208"
"네코부루","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-606-0112","월-금 11시30분-22시,토 11시30분-22시","(13488)경기도 성남시 분당구 판교로319번길 13","N37.403757, E127.109189","3209"
"네키드윙즈","2022-11-30","음식점/유흥시설","북미음식","","무료주차 가능|발렛주차 불가|유아의자 대여 가능|휠체어 대여 가능|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-4078-7411","월-목 16시30분-23시,금 11시30분-23시,토-일 11시30분-23시","(04390)서울특별시 용산구 녹사평대로 174-11","N37.533808, E126.989409","3210"
"다께야","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-382-5758","월-금 11시-22시,토 11시-22시","(14072)경기도 안양시 동안구 평촌대로227번길 50","N37.39104, E126.952637","3211"
"다나 성서계명대점","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","053-268-7776","월-금 11시30분-22시,토 11시30분-22시","(42608)대구광역시 달서구 계대동문로3안길 70","N35.856871, E128.492532","3212"
"네팔태국음식점","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-743-1585","","(03106)서울특별시 종로구 종로 305-2","N37.572168, E127.011775","3213"
"넬라쿠치나","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(39300)경상북도 구미시 선기로2길 5-48","N36.130404, E128.315481","3214"
"넬보스코이탈리안레스토랑","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-3484-9400","월-금 10시30분-22시,토-일 10시30분-22시","(04634)서울특별시 중구 퇴계로8길 16","N37.55871, E126.979684","3215"
"녁","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-4100-0065","월-금 11시30분-24시,토 11시30분-24시","(06131)서울특별시 강남구 테헤란로21길 25","N37.501784, E127.034069","3216"
"꼴라메르까토","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","062-952-0641","월-금 11시-21시,토-일 11시-21시","(62245)광주광역시 광산구 왕버들로 87","N35.202837, E126.820279","3217"
"나이쏘이 롯데마트 송파점","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","월-금 10시-22시,토-일 10시-22시","(05833)서울특별시 송파구 중대로 80","N37.491753, E127.117839","3218"
"께벨로","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-333-9099","월-금 11시-22시,토-일 11시-22시","(17056)경기도 용인시 처인구 명지로60번길 15-13","N37.230619, E127.187676","3219"
"꼬니숑","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1383-1606","월-금 11시-22시,토-일 11시-22시","(31156)충청남도 천안시 서북구 불당28길 28","N36.811367, E127.101572","3220"
"나인스푼","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(13524)경기도 성남시 분당구 판교역로192번길 14-2","N37.397506, E127.11204","3221"
"나이쏘이 파크하비오점","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-8161-4252","월-금 08시30분-22시,토 08시30분-22시,일 11시-22시","(05837)서울특별시 송파구 송파대로 111","N37.480247, E127.12352","3222"
"나이팟타이","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1427-5579","월-금 11시30분-22시,토-일 11시30분-22시","(38167)경상북도 경주시 태종로 734-1","N35.839127, E129.208477","3223"
"나즈드라비","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-558-0053","월-금 15시-02시,토 15시-03시,일 15시-24시","(06129)서울특별시 강남구 테헤란로1길 28-6","N37.500244, E127.027989","3224"
